date,rv_optical,rv_red,Δrv,red_detrended,num_obs_fit,day_mask
2023-12-30,-0.43870616752593394,-0.9500834466066612,-0.5113772790807273,-0.8200669074546545,132,true
2023-12-31,1.0271763749486187,0.4329199600806169,-0.5942564148680018,0.9660104153447491,54,false
2024-01-03,-0.033022764126250936,-0.4685428152315893,-0.43552005110533837,-0.4059870454075246,95,true
2024-01-05,1.2783820593596347,1.5846752415778345,0.3062931822181998,1.3646953007717089,121,true
2024-01-06,1.308707894985539,-0.1135131116237123,-1.4222210066092513,0.531458845886068,197,true
2024-01-08,1.8576754262593953,0.5708921098047512,-1.286783316454644,1.4172769172289932,226,true
2024-01-09,1.3275417480964968,1.6495956280839597,0.3220538799874628,1.5694469047341402,230,true
2024-01-10,2.1118793555889486,1.2433485445966759,-0.8685308109922727,1.5637482550747852,226,true
2024-01-12,2.411589549263759,1.6108593432448055,-0.8007302060189536,1.9857903681983111,211,true
2024-01-13,2.21055017810028,0.9921964410012541,-1.2183537370990258,1.6085019972431427,233,true
2024-01-14,1.0845310158939157,0.5398976384536693,-0.5446333774402463,0.7143625172081309,227,true
2024-01-15,1.917460663455646,0.5643158511433694,-1.3531448123122765,1.2827014588741046,223,true
2024-01-16,1.9100568034463887,1.8559764409668706,-0.054080362479518085,1.8489827331821067,148,true
2024-01-17,1.962114943075314,1.5192119176690824,-0.4429030254062316,1.4798852695250546,143,true
2024-01-18,2.6973749673922263,1.1906243493971944,-1.5067506179950318,2.160834673768018,241,true
2024-01-26,-2.3812361412230705,-0.8176015857934836,1.5636345554295867,-1.8027859551401977,124,true
2024-01-27,-1.1095269910571814,-0.6393246867809566,0.4702023042762249,-1.0963010266193156,220,true
2024-01-28,-0.5308609774017561,0.21527595754438844,0.7461369349461445,-0.202688978772408,10,false
2024-01-30,0.5302846901519879,4.281144789019814,3.7508600988678262,2.4524917265688306,31,false
2024-01-31,1.725584641287813,2.9122374061506955,1.1866527648628824,2.316632865074408,149,true
2024-02-01,0.6915290530930384,1.5223887793526645,0.8308597262596261,0.9642551124407586,210,true
2024-02-03,0.10174778807515548,0.6014057617961602,0.49965797372100473,0.143750420334474,147,true
2024-02-04,-0.8345718715107,-1.2143417031471535,-0.3797698316364535,-1.0953051130465077,207,true
2024-02-09,4.121048628642013,4.845188982679448,0.7241403540374352,4.4295880498050675,70,false
2024-02-11,1.7726826886723897,1.5759932146620954,-0.19668947401029424,1.6491921108037668,173,true
2024-02-12,2.2539441699816387,-0.11630021125379272,-2.3702443812354312,1.1308739382072561,239,true
2024-02-13,0.181998399466406,0.5973791133850976,0.41538071391869164,0.0715147183216714,244,true
2024-02-14,1.179209126012069,0.9040537120220199,-0.27515541399004906,0.895054829101846,253,true
2024-02-15,1.1420149370320303,0.2677404065828781,-0.8742745304491522,0.5184585105272895,253,true
2024-02-16,0.9351602943092433,-0.03245920892612315,-0.9676195032353665,0.2894177380703439,250,true
2024-02-17,0.40479688176783496,-1.1067036508140715,-1.5115005325819064,-0.647355197613362,150,true
2024-02-18,-0.9780011918676923,-1.2052212513912894,-0.22722005952359714,-1.4235508357777225,188,true
2024-02-19,-0.057824672162944894,0.6712525832390792,0.7290772554020241,0.07396825557545739,42,false
2024-02-20,-1.5811482796907317,-2.3677668079715524,-0.7866185282808207,-2.270821414688696,169,true
2024-02-23,1.8172068091903264,2.3783375722605173,0.5611307630701909,1.6586194581181366,28,false
2024-03-01,-1.0166928452558117,0.5375620871268761,1.5542549323826877,-0.7253929152307212,247,true
2024-03-02,-1.9639738541682756,-2.5625123431189976,-0.5985384889507219,-2.36646931180745,240,true
2024-03-03,-1.220337768655074,-1.6390868384964408,-0.41874906984136673,-1.561827509741219,245,true
2024-03-04,-1.103096035493812,-0.15997127149127552,0.9431247640025364,-0.9618559519576066,252,true
2024-03-09,1.654892424715148,3.085635029575694,1.4307426048605458,2.2783821205968295,104,false
2024-03-10,0.1502035933943084,1.276450608524987,1.1262470151306785,0.3442602545527028,256,true
2024-03-11,-1.1340488197631111,-1.4298608677296292,-0.29581204796651805,-1.7961075511138387,32,false
2024-03-12,-0.6062213790515978,1.1954298845351201,1.801651263586718,-0.1123740878560664,15,false
2024-03-13,0.5023204336468623,0.6525477549010672,0.1502273212542049,0.5896912813740056,59,false
2024-03-14,-0.2813842752858252,0.3543258300863347,0.6357101053721599,-0.23066412228495123,37,false
2024-03-16,-2.5318058036923317,-2.61029635223122,-0.07849054853888848,-2.4291385321478525,55,false
2024-03-17,-1.5447238868137545,0.5962199800908548,2.1409438669046095,-0.8083003814187052,50,false
2024-03-18,-1.9676036230286003,-1.0973244001733797,0.8702792228552205,-1.9581437400159953,135,true
2024-03-19,-0.6886445818957365,0.4371979060206927,1.1258424879164293,-0.42015095287116255,175,true
2024-03-21,3.042514284701492,3.4163219138369194,0.37380762913542753,3.025229903035736,250,true
2024-03-25,2.589504469843158,2.9056824126637877,0.3161779428206297,2.462295564297598,21,false
2024-03-27,-1.0106170380363846,-0.7054531693995046,0.30516386863687994,-1.4748248524068877,238,true
2024-03-28,-2.541467233349481,-2.138962277784327,0.4025049555651541,-3.248809346898189,9,false
2024-03-29,-2.8356365365113056,-3.5961919762957115,-0.7605554397844059,-3.5330740000002208,256,true
2024-04-02,0.21101341832387152,0.5175693078867818,0.30655588956291024,0.32894309135568583,81,false
2024-04-03,0.09747065812461171,0.7798981319740845,0.6824274738494728,0.4225323543207918,249,true
2024-04-04,0.22092685107435386,2.0648793975947664,1.8439525465204125,0.8702128250451796,252,true
2024-04-05,0.1869750313595567,0.35272791730831854,0.16575288594876184,-0.15443063721923997,245,true
2024-04-06,1.332471499924027,1.631984076176027,0.2995125762519999,1.5155455866867271,191,true
2024-04-07,-0.9571635115549176,-3.137210272838924,-2.1800467612840064,-2.224393733847821,186,true
2024-04-10,-0.8086615433296092,-1.409857128183251,-0.6011955848536419,-1.396044160538331,254,true
2024-04-11,-0.682358843541373,-0.6789625316192855,0.003396311922087447,-0.8130619447792368,247,true
2024-04-12,-0.8827260204757876,-0.9431965094454362,-0.06047048896964857,-1.2057256842113444,251,true
2024-04-13,-2.0410136281173643,-2.4157220737852234,-0.3747084456678591,-2.4954331283669453,81,false
2024-04-14,-1.2708614385944246,-1.7935791521606312,-0.5227177135662067,-1.6899504566940027,232,true
2024-04-15,2.1746802437275683,2.742793884996841,0.5681136412692727,2.1911811631338804,240,true
2024-04-16,3.875041516336463,3.622889692849199,-0.2521518234872637,3.6169899048691487,72,false
2024-04-19,9.7086202727204,9.372389638964876,-0.336230633755525,9.330868756195214,255,true
2024-04-22,2.6162588844882055,0.4043606510032465,-2.211898233484959,1.2438358999655876,177,true
2024-04-23,2.0584641511920503,1.271097408834776,-0.7873667423572743,1.1971426497584292,242,true
2024-04-26,-0.15803847686285188,0.38500490754758654,0.5430433844104384,-0.16008558395822778,250,true
2024-04-27,0.821451976925162,1.6371753557419442,0.8157233788167821,1.4264556182290073,159,false
2024-04-28,-0.7013456047743674,1.375305380273775,2.0766509850481425,0.19927323342902514,254,true
2024-04-29,-2.1536574005003035,-1.9285335383040012,0.22512386219630232,-2.406577547912034,252,true
2024-04-30,-2.5535664150962964,-2.840477955072126,-0.28691153997582974,-2.7529920844830023,254,true
2024-05-01,-1.4759641426189472,-0.4181978852361987,1.0577662573827484,-1.3289132118580445,249,true
2024-05-02,0.766225775798329,2.92077631676923,2.154550540970901,1.7098020015554496,225,true
2024-05-03,2.2767834722898437,3.7745126283351196,1.497729156045276,2.739518214389541,250,true
2024-05-04,3.2270017624119127,4.927254322351719,1.7002525599398064,3.8312393205739683,253,true
2024-05-05,3.244613893004911,5.308459888613669,2.063845995608758,3.9498527377287918,117,true
2024-05-06,1.6943423283005479,0.8844604736652453,-0.8098818546353026,1.192868815098155,187,true
2024-05-07,0.9106243147925495,0.23094186379242873,-0.6796824510001207,0.3181676797607269,253,true
2024-05-08,-1.2810250461930281,-0.3712608896267688,0.9097641565662593,-1.0683712484418992,226,true
2024-05-09,-2.591655280908698,-0.5146198440302332,2.0770354368784645,-1.987531057482501,252,true
2024-05-10,-1.8322026531928204,0.9777631839456671,2.8099658371384875,-0.8497937560744552,231,true
2024-05-11,-1.4616160911132048,0.6729652069061214,2.1345812980193264,-0.6058638460242612,236,true
2024-05-12,0.5789568223001882,0.49612873691876686,-0.08282808538142133,0.3473677259057282,248,true
2024-05-13,2.273322336236993,1.8710477410545585,-0.4022745951824347,1.9900075053595174,165,true
2024-05-14,4.426341451048067,5.184911749806146,0.7585702987580785,4.689022261306608,220,true
2024-05-15,6.257590186519084,6.0467509853469465,-0.2108392011721376,5.901962106031903,121,true
2024-05-16,6.986983806000699,6.29665762774336,-0.6903261782573384,6.285944593694361,68,false
2024-05-17,7.810167394767794,6.028213107067988,-1.781954287699806,6.784765019057418,222,true
2024-05-18,6.358119445470811,7.8478115256696395,1.4896920801988287,6.653381169558425,249,true
2024-05-19,5.759506927874157,5.4338743198479715,-0.32563260802618554,5.245243282367069,235,true
2024-05-20,4.3434770150356785,4.449972637033626,0.10649562199794715,4.2540602631571485,10,false
2024-05-21,3.5466566568024365,4.584011381720116,1.0373547249176798,3.651171110172653,253,true
2024-05-22,1.3420662557666887,0.8141000430683776,-0.5279662126983111,1.036773666615287,231,true
2024-05-23,-0.7759334730485719,-2.16691209330735,-1.390978620258778,-1.7260077889393695,252,true
2024-05-24,-1.8926868985067709,-0.589666491165258,1.3030204073415128,-1.3311543508715937,251,true
2024-05-25,-1.17623157579479,0.4983310542963333,1.6745626300911234,-0.6792784738022131,254,true
2024-05-26,-0.5778123643978357,1.973598225597272,2.5514105899951076,0.29423171276388327,247,true
2024-05-27,-0.6065648717074317,0.6798824005508521,1.2864472722582838,-0.1442447885328445,237,true
2024-05-28,0.2877811938329298,1.5960072888035504,1.3082260949706206,1.0732396048046053,206,true
2024-05-29,2.13239757266346,3.2035477941969175,1.0711502215334576,2.2477927529323303,254,true
2024-05-30,3.6652813149809007,4.93091722501982,1.265635910038919,4.071760888502607,42,false
2024-05-31,4.335240720594768,4.558545592225012,0.22330487163024415,4.311673778327949,236,true
2024-06-01,6.041765366620411,5.055765275103346,-0.9860000915170648,4.9899792085957575,234,true
2024-06-03,3.427650241032793,3.412531982619061,-0.015118258413731933,2.8800668125644684,248,true
2024-06-05,0.017908750658215705,-0.8690395971703233,-0.886948347828539,-0.6447740640771449,227,true
2024-06-06,0.15049162725403314,2.950265900886104,2.7997742736320705,1.430429075832468,27,false
2024-06-12,3.956478030166143,5.545831867226578,1.5893538370604352,4.495010665408515,245,true
2024-06-14,4.28204573517224,4.431756131634247,0.149710396462007,4.333181288691722,253,true
2024-06-15,3.904521506983865,2.9406128698633163,-0.9639086371205488,3.219595212862669,250,true
2024-06-16,4.20097776656487,4.177828872081195,-0.02314889448367552,3.977636267145687,256,true
2024-06-17,4.109132119084414,4.19972146624873,0.09058934716431555,3.78811908609114,256,true
2024-06-18,0.88570391005043,1.3924150509595798,0.5067111409091498,1.1011962365341397,255,true
2024-06-19,-1.8543008878772322,-3.0869500675273884,-1.2326491796501562,-2.1454120855721097,254,true
2024-06-20,-4.445717025023177,-2.941301844346734,1.5044151806764425,-3.925022528363268,38,false
2024-06-22,-3.949405368088558,-2.338299337882166,1.611106030206392,-3.418519432486415,26,false
2024-06-23,0.6246976667641928,4.526996387602369,3.9022987208381767,2.252703706710575,66,false
2024-06-25,3.965205834986103,4.747009908161554,0.7818040731754512,3.991403604359144,46,false
2024-06-27,5.443816980127174,5.559074966587922,0.11525798646074836,5.326845474927726,202,true
2024-06-28,4.806295527845859,4.1057064085193336,-0.7005891193265255,3.7102759970840102,193,true
2024-06-29,3.8073490548140647,5.0474986720796355,1.2401496172655708,4.041574518215074,28,false
