date,ccf_fwhm_obs,ccf_fwhm_sid,ccf_contrast_obs,ccf_contrast_sid,ccf_area,ccf_rv_fit,ccf_rv_top,ccf_rv_bottom,ccf_bis,ccf_curv
2021-03-10,6729.119561794618,6777.925891473192,0.5397265868854604,0.5358401363462235,3866.0215175394887,595.3854771789514,566.5708360487879,594.1735218605482,-27.602685811760352,3.6938201336189422
2021-03-14,6730.729294717541,6779.356786114568,0.5396170114570932,0.5357464050839245,3866.161274725595,596.3022489815952,567.5132118436679,595.143371571964,-27.63015972829612,3.620335028651766
2021-03-17,6730.042129659273,6778.521377914081,0.5396039726704367,0.5357447836981035,3865.673155349203,596.3390920804941,567.5061815861125,595.1788852507848,-27.672703664672326,3.4746389038207326
2021-03-20,6729.930775450041,6778.229204696077,0.5395554156110781,0.5357108009959287,3865.2613419896643,595.3902851904072,566.83041210013,594.224287195052,-27.39387509492201,3.3137127495489267
2021-03-22,6730.878305942566,6779.0299751738585,0.5395630117121616,0.5357304781838321,3865.8599701827766,596.6238930369705,567.6831860951463,595.448657489956,-27.76547139480965,3.575757169203257
2021-03-27,6732.581541518212,6780.341556293779,0.5394323715815236,0.5356326665337391,3865.901971480395,595.5784698863347,567.3004786270078,594.3743187864275,-27.07384015941966,3.697512900973834
2021-03-28,6732.05154315031,6779.735564749926,0.5393704438147985,0.5355768811238312,3865.1538649170166,596.0979832406808,567.8062621317104,594.9602799754201,-27.154017843709767,3.484617677280994
2021-03-30,6732.152713973055,6779.67247438685,0.5394457613119243,0.5356647035350738,3865.7516881639585,594.9385603812855,566.2819646934595,593.794853458352,-27.512888764892523,3.352875725343324
2021-03-31,6730.821462517782,6778.2696819948105,0.5395563677451265,0.535779446767048,3865.7797200510245,594.5367289355609,565.7801416576268,593.384154710656,-27.604013053029234,3.2473493389295527
2021-04-02,6731.19738489834,6778.471086098981,0.5395609593137537,0.5357980099338503,3866.0285265166017,596.1718783632455,567.3823149102374,594.9935853127222,-27.61127040248482,3.226378301715158
2021-04-03,6730.676590311882,6777.864353253234,0.5396327057372683,0.5358757612387393,3866.243444054037,595.4891895678068,566.4934451221338,594.3088265510332,-27.8153814288994,3.2630453059801994
2021-04-04,6731.547741700231,6778.6472760023,0.5395494303079942,0.5358005220279576,3866.147140927561,595.0480123977154,566.134027576643,593.8810051749457,-27.746977598302692,3.2652142780228814
2021-04-13,6732.949182062021,6779.169222627269,0.5393632445460674,0.5356858926134568,3865.6176399848787,595.8364587311919,567.075504843797,594.6942051279889,-27.618700284191846,3.3772742842677417
2021-04-17,6733.598552527591,6779.383266497355,0.5393110082816666,0.5356687595277208,3865.6160523609137,595.417390895745,567.0300407954112,594.26586011939,-27.23581932397883,3.235779315453783
2021-04-18,6734.071823118375,6779.756539758757,0.539351347914578,0.5357169823802719,3866.1769094152332,595.9815055583946,567.2218719549103,594.8243716781012,-27.60249972319093,3.2659213162222613
2021-04-19,6734.840285253569,6780.407044282834,0.5392062320126477,0.535582573391457,3865.577762088771,595.384439727719,567.0583403533481,594.2391600811627,-27.18081972781465,3.62592388002372
2021-04-21,6735.3353620818825,6780.675116593928,0.5392108590685047,0.5356053644001987,3865.895093847736,596.5181465029193,568.4456595621787,595.3303568872442,-26.88469732506553,3.983920350433209
2021-04-23,6734.999301818752,6780.13807984305,0.539259527093241,0.5356694060950691,3866.051114662283,596.231811985669,568.0157636830866,595.0843801938454,-27.06861651075883,3.136558516979676
2021-04-24,6734.683504822554,6779.727006677483,0.5392164675307772,0.5356339932023111,3865.5611521343812,598.2884728067762,570.1202032141205,597.0956996728822,-26.975496458761768,3.2797490511734395
2021-04-29,6732.812612140451,6777.350974105715,0.5393105351533246,0.535766376393049,3865.161469817951,595.1362768212932,566.575453247416,593.9493390516657,-27.373885804249653,3.2949292426164902
2021-04-30,6734.148582578118,6778.585363466131,0.5393058566093046,0.5357704557997299,3865.8948843169587,595.8418340826244,567.2221941263462,594.7002553462465,-27.478061219900383,3.104109990482357
2021-05-03,6734.45961887732,6778.616338313428,0.5393569815664947,0.5358435455314258,3866.4399368383997,594.503272870687,565.6603898439787,593.3123271674865,-27.65193732350781,3.47626215268383
2021-05-04,6734.341173491055,6778.403886685158,0.5392941888187596,0.5357885309136818,3865.9218052467304,593.713283910676,564.5026442877945,592.5271286776119,-28.024484389817417,3.25669987447111
2021-05-06,6734.140437219713,6778.040386125569,0.5393088117647441,0.5358158214707628,3865.911391637461,594.5292656755197,566.184528987842,593.3127478192438,-27.128218831401796,3.311527094847179
2021-05-07,6735.32720819191,6779.126569848068,0.5392417536325218,0.5357577584092285,3866.1119133589596,594.6599481145107,566.0883022942107,593.4570802894306,-27.36877799521983,3.5975960391231183
2021-05-10,6736.741776568805,6780.269743885505,0.5391082029080716,0.5356472367337525,3865.9661852559675,595.6985861856565,566.621488062124,594.5057066180781,-27.884218555954135,3.3280377788631768
2021-05-11,6736.02775623636,6779.487846537702,0.5391794925312797,0.535723067803561,3866.0676019918774,595.2463309146269,566.5310113570131,594.032049483592,-27.50103812657892,3.5793686485844773
2021-05-12,6736.167362129298,6779.552047858921,0.5391446416481851,0.5356944696197686,3865.8978314810074,596.0471051382982,567.2300241813602,594.8630982779524,-27.633074096592168,3.2278196524219993
2021-05-14,6737.288642134669,6780.490597470654,0.5389984105166625,0.5355641774147106,3865.492621635198,595.7200529313054,567.0445292273639,594.5497725019147,-27.50524327455082,3.027434682098601
2021-05-16,6736.565215791565,6779.638544244923,0.5389909252017094,0.5355665342104965,3865.0238825598108,594.8439595932616,566.6651809303723,593.6075869815737,-26.942406051201374,3.4553506079644194
2021-05-17,6735.792625877601,6778.796649018534,0.5390710860381327,0.5356512717762684,3865.1553738484104,595.1074890482056,566.629651545905,593.8610514008868,-27.231399854981873,3.0356990148953855
2021-05-19,6736.473564035175,6779.337346456013,0.5390278145202546,0.5356196980953574,3865.23582268473,594.9232767604076,565.6434372791584,593.7058033976388,-28.062366118480327,3.2970606916669567
2021-05-21,6736.733306482947,6779.46919253469,0.5390009784284098,0.535603266344806,3865.1924145821235,597.050873802064,568.5745920497509,595.8399893512366,-27.265397301485677,3.115782048973756
2021-05-22,6736.926616606426,6779.602571143864,0.5389703230413793,0.5355776355258836,3865.083489005661,596.4775813884477,568.1536753649286,595.308148425565,-27.154473060636406,3.387982918672492
2021-05-27,6737.604186670946,6780.027979318718,0.5389882665016921,0.535615724894578,3865.600911616947,595.660630486902,568.2545020881921,594.4388721096284,-26.18437002143628,3.4983889160986337
2021-05-28,6736.371034273408,6778.769974928698,0.5390320200659408,0.5356605549307313,3865.207149905955,596.0055786678655,567.9256726528348,594.7898634328908,-26.864190780055992,3.1957082575514733
2021-05-29,6737.530168423046,6779.883971673666,0.5390298912181325,0.5356625819759332,3865.856972155632,594.7925127423943,566.2977337409346,593.563238942657,-27.265505201722362,3.6933525618158
2021-05-30,6736.461379368489,6778.792526668683,0.539066123028081,0.5356998469001907,3865.5035317856164,593.8471189055055,565.0233845245004,592.5978382632974,-27.574453738796933,3.215538521351391
2021-05-31,6736.927588761645,6779.237694144588,0.5390520201589857,0.5356877262945716,3865.6699161582005,595.3409338703254,566.2429640570911,594.0702470372937,-27.827282980202654,3.2140355921651462
2021-06-01,6736.7295059512,6779.0086783204015,0.539036508420045,0.535674657368627,3865.445020538951,595.25777966344,566.46453587556,594.0285929695283,-27.564057093968245,3.1617764411795406
2021-06-02,6737.3253580478395,6779.5852410713,0.5389640670970156,0.535604487178854,3865.267387893651,595.8651098848732,567.4143419847185,594.6699810246399,-27.255639039921448,3.354040958420569
2021-06-03,6737.123050030046,6779.360678759481,0.5390288157972112,0.5356704904218639,3865.615663628379,595.2505949122069,566.9359996927278,594.0077623663384,-27.07176267361058,3.147924211352006
2021-06-05,6736.472585366376,6778.6844895582735,0.5390450860442746,0.5356883699200378,3865.359110977616,597.4167977923693,569.2789667272525,596.2025838860555,-26.92361715880304,3.3745279321320822
2021-06-06,6737.05093805287,6779.253875635374,0.5389597492883563,0.5356045593108211,3865.078985945513,597.0376345710096,568.6107130304949,595.768903612236,-27.15819058174111,3.3129667405254395
2021-06-10,6737.1622508400615,6779.331029023587,0.5389209336581392,0.5355687389928255,3864.864480846202,594.8952553274589,566.5641584938558,593.6187845095336,-27.054626015677854,3.104293331126655
2021-06-11,6737.300965387373,6779.486720039852,0.5389162658382987,0.5355628276935372,3864.910580428593,594.9918476125728,566.9652031982341,593.7841799980687,-26.81897679983456,3.418575107149536
2021-06-12,6736.613186267806,6778.8113156484615,0.539034569456975,0.5356790769608079,3865.3643737497505,595.0279990246501,566.4506440833843,593.7487818203917,-27.298137737007437,3.3482434095137705
2021-06-13,6737.240244951831,6779.442040127169,0.5390526041675944,0.535697020115815,3865.853507507136,596.1723951329136,567.3829067125462,594.8851351043751,-27.502228391828908,3.638007716671723
2021-06-18,6737.7597567352495,6780.016680695646,0.5389466002662737,0.5355875782197631,3865.391332276844,596.412305371714,568.3729919629238,595.1398775976901,-26.766885634766254,3.4379303571270157
2021-06-19,6736.0237385589435,6778.309269781601,0.5390928988232092,0.5357298434213662,3865.444395381156,596.0501069004137,567.5994770476473,594.8212311705876,-27.221754122940297,3.102656003246011
2021-06-20,6736.379549250923,6778.702133535176,0.5390428840787389,0.5356773891145353,3865.2899377204594,596.6225348725837,568.5873255752911,595.3697249029225,-26.782399327631424,3.214066665418045
2021-06-21,6736.575629571069,6778.929233489344,0.5390185725719366,0.5356508756479853,3865.22811283414,595.5471383848219,567.5419947006569,594.2924790481605,-26.75048434750363,3.131841591463285
2021-06-25,6737.0977438458,6779.601718014912,0.5389660351505126,0.5355870463265535,3865.1509172044766,595.4553787162206,566.3761042071677,594.2005663587805,-27.824462151612806,3.1809054705155404
2021-06-27,6737.316654487924,6779.90807463116,0.5389604703336324,0.5355747176685678,3865.236599845795,596.8141735163266,567.6586440755078,595.5669468552451,-27.908302779737255,3.527764898575697
2021-07-10,6735.325433672383,6778.78018442005,0.5391186114820892,0.5356626409021276,3865.2280232136413,595.3529257172108,566.8644621993628,594.1342940124592,-27.269831813096403,3.437414049484005
2021-07-11,6736.073295271867,6779.582806965471,0.5391224448979284,0.5356625042218633,3865.684688375739,595.4484362718814,566.714985616042,594.2506922902041,-27.535706674162157,3.436019984340419
2021-07-28,6734.266223777854,6779.214126701643,0.5389514349476919,0.5353780507285314,3863.4217812269962,596.8049593013877,569.455218167806,595.7279770422327,-26.2727588744267,3.4321386667132856
2021-08-02,6734.061399570848,6779.468201628312,0.53925141378441,0.5356396729403368,3865.4545785707387,595.3487608824513,567.1911521367385,594.2070154559523,-27.015863319213736,3.418914179119838
2021-08-21,6732.761790007709,6779.578873542645,0.5393665644200399,0.5356419127899883,3865.533844645295,597.1305134297676,568.3233070318483,595.9059400169172,-27.582632985068813,3.615203564907688
2021-08-22,6733.058268114721,6779.962057917546,0.5392933914524881,0.5355625587931517,3865.17962464177,596.7001169538809,567.9723291443031,595.4876809184145,-27.515351774111423,3.647711158596053
2021-08-23,6733.498056280883,6780.460514487232,0.5393040294696553,0.5355687311237141,3865.5083383585556,596.75921315256,568.1301481452482,595.5855548568277,-27.455406711579485,3.376593700276544
2021-08-24,6732.739089105747,6779.763980138643,0.5393314643554893,0.5355906256749353,3865.2692568013094,596.2966037031783,567.8825203617752,595.0771290499282,-27.19460868815304,3.585693353492047
2021-08-25,6732.757213632856,6779.844763061835,0.5393293900137325,0.5355836258851592,3865.2647957140443,597.4915466575941,569.1666899250023,596.323663922296,-27.156973997293676,3.5672556675818896
2021-08-26,6733.586200861755,6780.715364267056,0.539203684918671,0.5354559655100095,3864.83970196266,597.6386561345818,569.5417454844644,596.4487214668359,-26.906975982371478,3.515026981663368
2021-08-29,6732.772318329568,6780.044859367951,0.5393331594933709,0.5355727641797199,3865.3004824552336,595.9418247964021,568.6635691303577,594.7753070913092,-26.111737960951473,3.4528294425920194
2021-09-04,6733.238508019999,6780.766686889018,0.5393115121871106,0.5355313358145903,3865.4129700953904,597.8761878376149,568.7764429219693,596.5897469498366,-27.813304027867275,3.2366186608179532
2021-09-20,6732.124156260498,6779.804877801174,0.5393808919855849,0.5355875571361803,3865.270428045702,596.0850005999575,567.4397029754477,594.8206792205883,-27.380976245140573,3.4940005600011546
2021-09-21,6732.407024799072,6780.0649362877575,0.5393980919837668,0.5356065963614545,3865.5561004150254,596.9413467125472,568.5105784535139,595.6812638332675,-27.17068537975365,3.578692727330008
2021-09-28,6731.551747718956,6779.087206624513,0.5393607996496064,0.535578761987964,3864.7978059354705,596.6359204706068,568.9707488736772,595.3733294739916,-26.402580600314423,3.542834249151724
2021-10-28,6736.5945069934405,6782.605954868658,0.538957175212389,0.5353010288669775,3864.7986708235244,597.5572725219382,569.4953258235508,596.3168515702415,-26.821525746690668,3.540925083045636
2021-10-29,6737.541270938754,6783.490140673577,0.5388924615213955,0.5352422019939207,3864.8777118189996,598.4820811728016,570.6609088921601,597.2750384907843,-26.614129598624118,3.157127208011161
2021-10-30,6736.870769843732,6782.76856266006,0.538876523466922,0.535230041532712,3864.3787954895265,598.8150531646539,571.244535318144,597.5708121813822,-26.32627686323815,3.202988865475959
2021-10-31,6736.805767101516,6782.647986234432,0.538868180991998,0.535226105907617,3864.2816840729474,597.7670738541758,569.9165068137686,596.5853899375655,-26.668883123796945,3.2655371205839856
2021-11-03,6735.981391904968,6781.6634807094915,0.5389049198861674,0.5352747924878585,3864.0722426769166,596.4923557479664,568.8883839768725,595.3557257141597,-26.467341737287143,3.2721866457529813
2021-11-04,6736.553099256045,6782.178481615927,0.538951022796213,0.5353253667396847,3864.7307971326636,596.386889103169,568.6768102907846,595.2446679812183,-26.567857690433698,3.218047399731404
2021-11-06,6735.164921114385,6780.685868127981,0.5391096778881865,0.5354904594847774,3865.071861073823,596.3522633472463,568.1714482930206,595.1691965122175,-26.997748219196865,3.4910012453387935
2021-11-08,6735.0592153839725,6780.452015806382,0.5392307099031917,0.5356207452667324,3865.878908891633,597.4508491436153,568.5778096477704,596.2443243832053,-27.666514735434816,3.3198528694458673
2021-11-09,6735.765888913945,6781.100519641128,0.5391557290633173,0.5355512365755959,3865.746922097919,597.28636702346,568.6842281278753,596.0906496688434,-27.406421540968154,3.6193424471715616
2021-11-10,6736.310065671793,6781.606662997428,0.539051421809217,0.5354509188008766,3865.311288981817,596.7754705738759,568.2368724650269,595.5760739805384,-27.33920151551149,3.3716247737365848
2021-11-11,6737.095532565584,6782.335978093305,0.5389665037621011,0.5353714172265075,3865.1530091760787,596.8774529723829,568.6680832834418,595.6551745913124,-26.987091307870628,3.2873986646059166
2021-11-12,6736.426826380185,6781.62377340863,0.5389750600694332,0.5353829959777728,3864.830719116479,597.649008743078,569.7091731437444,596.5102996309248,-26.801126487180454,2.777718750835106
2021-11-13,6735.5875400132445,6780.739237544697,0.5391154432981266,0.5355255725513574,3865.3557239434745,595.8812364388842,567.8129738870603,594.6881564652532,-26.87518257819295,3.10323833281268
2021-11-14,6734.659827961995,6779.774072270241,0.5391530896109562,0.535565435517328,3865.0932170271863,594.9122385214633,567.007834207441,593.7190669420529,-26.71123273461194,3.472034025993594
2021-11-15,6735.218803923779,6780.2751234436255,0.5391845232190864,0.5356015314206685,3865.6393799877164,594.3950656330193,566.299325826144,593.1970670870226,-26.897741260878547,3.4035198479023165
2021-11-18,6735.314663621249,6780.270871332767,0.5391716051686168,0.5355966579232794,3865.6017818741675,596.3794567151941,567.9475442315826,595.150671725511,-27.203127493928378,3.3921175284546052
2021-11-19,6735.51063065601,6780.425707796304,0.5390959609903586,0.5355248671214203,3865.1719050582597,596.641574376812,568.0285267222255,595.4596129669992,-27.431086244773724,3.5105400238340962
2021-11-26,6736.659725304147,6781.401310120669,0.539008758517915,0.5354525457260122,3865.205988120827,597.0889869713394,569.0510107476689,595.9093256959679,-26.85831494829904,3.3735049946299114
2021-11-27,6737.16208399367,6781.885486389858,0.538916714027442,0.5353628072108422,3864.83412410648,596.6900925662688,568.9424560005104,595.5589735175463,-26.616517517035845,3.4780818008409824
2021-11-28,6737.314102564419,6782.026451804026,0.5388841371918384,0.5353313973266913,3864.68770131868,594.6079265050644,566.979761559207,593.4488053614643,-26.469043802257374,3.463661726551436
2021-11-29,6737.466607850815,6782.170329953288,0.5389329515709976,0.5353806507990025,3865.125269572108,595.4644338462164,567.8695909163399,594.3310579055295,-26.461466989189603,3.1929654035039903
2021-11-30,6735.873241989174,6780.571440711634,0.5390431104732106,0.5354896848832613,3865.001045243769,595.5611616822364,568.0310604596912,594.4704453819392,-26.439384922247996,3.1907083491871617
2021-12-02,6735.82681316959,6780.5301368203445,0.5390819208012423,0.5355278102680577,3865.2526772773476,595.6781607414395,567.383865893963,594.5406265581487,-27.15676066418564,3.6364794409732895
2021-12-03,6735.982821676042,6780.681633213484,0.5390275254662233,0.5354742116435701,3864.952173259306,596.8924011377169,568.6226909421207,595.7376086268554,-27.114917684734678,3.5863670087668424
2021-12-05,6735.11308280104,6779.8204154503555,0.5391036271140571,0.535548682629847,3864.998733057758,595.9018674570488,567.7214438846131,594.7594486342135,-27.038004749600418,3.3219684594641876
2021-12-06,6735.447362867465,6780.159502136968,0.5391189295534199,0.5355636797612254,3865.3002756700807,595.4143779676256,567.1957751545239,594.2585883853795,-27.06281323085568,3.6906662298835045
2021-12-10,6734.646251422295,6779.397942933337,0.5392133554821357,0.5356539376774435,3865.5174598150106,596.7190730074394,568.5127754132484,595.5369289740705,-27.02415356082213,3.3056046512239163
2021-12-11,6734.788661178104,6779.55656783064,0.5392539550299421,0.5356930627386464,3865.8902559818644,596.1056054592667,567.3581184067557,594.9545025498985,-27.596384143142814,3.0069535215970973
2021-12-12,6735.881992099351,6780.662177090967,0.539125939356326,0.5355654966344159,3865.599959382654,595.7948810412298,566.8640666724424,594.6440545226831,-27.779987850240673,3.4629810313020926
2021-12-16,6737.55101670656,6782.418051824908,0.5390014185015158,0.5354358176512055,3865.6647309737145,599.2939445220896,570.4135759288437,598.1013825825461,-27.68780665370241,3.5460300643889013
2021-12-19,6739.742180695364,6784.710227797666,0.5384901015682082,0.5349210695184338,3863.2536026777234,599.5155186649822,572.4363836526938,598.410574563361,-25.974190910667176,3.7685766486416696
2021-12-20,6740.1781410761205,6785.188423299715,0.5384639191515682,0.5348919604296837,3863.315646412538,598.2457854228275,571.7393373619589,597.1278530836885,-25.38851572172962,3.6217241360262733
2021-12-23,6738.283253122234,6783.447694678907,0.5386592659560206,0.5350728529649815,3863.6307002364615,597.5570458216578,570.5786430323872,596.4656425446783,-25.88699951229114,3.792062168374855
2022-01-01,6735.3214027864915,6781.02999678219,0.5391123171741888,0.5354783462235385,3865.18058277953,594.79763350426,567.4265060984549,593.6438282095696,-26.217322111114754,3.656889901112777
2022-01-02,6734.286586320022,6780.089380476596,0.5391434195070837,0.5355012440608924,3864.8096902380353,595.9149079729752,567.8113094732691,594.7697457161767,-26.95843624290751,3.337348882843571
2022-01-04,6734.162176027888,6780.102389035921,0.5392747736489761,0.5356207878313939,3865.6798761697723,596.1849207768992,567.3272064798876,594.9735975534684,-27.64639107358073,3.2253588355010834
2022-01-05,6734.701752777678,6780.706004511567,0.5392252008051905,0.5355667835456023,3865.6342337524484,596.7352926143103,568.064575761677,595.5365456554491,-27.471969893772098,3.1805498379890196
2022-01-07,6736.699563409864,6782.82815229841,0.5391389601333665,0.5354723893626824,3866.1625205836594,597.3479785531885,568.5522015043146,596.0931784391166,-27.540976934802075,3.5232884402954596
2022-01-10,6738.1451748391955,6784.48300559024,0.5389565135934805,0.5352754555543506,3865.6835467981455,596.318871575215,568.7901413307804,595.0898708480828,-26.299729517302353,3.832986369433115
2022-01-17,6736.467312596146,6783.331983479415,0.5387317323533336,0.5350097436031734,3863.10910535711,597.1421250629033,570.7140912332283,595.9598730056963,-25.245781772468035,3.242374066447951
2022-01-20,6734.875692403007,6781.997568839944,0.538877100603872,0.5351329382252213,3863.2385241015604,596.3139930930366,568.6703223110562,595.107590131615,-26.43726782055876,3.3733771406594997
2022-01-21,6734.509733960845,6781.712008890883,0.5389455636819256,0.5351943786366321,3863.5193929230327,596.7492977084236,569.3716933071457,595.5109838212106,-26.139290514064896,3.7754614584605406
2022-01-24,6735.439164377375,6782.870377075995,0.5388786898173267,0.5351104223531772,3863.5731352581433,596.8313645779335,568.8174052352445,595.6975950355273,-26.880189800282892,3.4262127313451174
2022-01-27,6735.3345641014885,6782.999558963542,0.5389827585507787,0.5351952586115949,3864.2592596992863,596.1019286704632,568.1069360899053,594.8936047792909,-26.78666868938558,3.150224574642607
2022-01-29,6735.702363114494,6783.512844822656,0.5390773931108632,0.5352779531404235,3865.1488002525125,597.4204007245397,569.9712774292159,596.2554351367073,-26.28415770749143,3.621162580735927
2022-01-30,6737.412591046874,6785.276397090866,0.5389661738616336,0.5351642694291117,3865.3325434881704,596.7941884981939,568.711021699267,595.5870693809978,-26.876047681730824,3.3385338146495087
2022-02-03,6735.775820932487,6783.910649269674,0.5389831900630273,0.5351588673866804,3864.515515650833,598.5949109036965,570.9841715894656,597.3958019588575,-26.4116303693919,3.6376506701043354
2022-02-04,6736.725907018045,6784.913318635537,0.5388303783783108,0.5350035290118482,3863.9647923425014,599.7441629195428,572.2381966968808,598.5637504597977,-26.32555376291691,3.748804559573955
2022-02-05,6738.5612461554865,6786.780624217521,0.5386734509388814,0.5348462314925777,3863.8918458228445,598.6150509167,571.1796663109772,597.4794835781398,-26.299817267162666,3.34212710719828
2022-02-06,6738.034194937876,6786.32477235436,0.5386499377865954,0.5348169770318977,3863.420988499663,599.5085041476343,573.1188738931409,598.4115977091503,-25.29272381600947,3.3671336472117446
2022-02-07,6738.15281576059,6786.480988430081,0.5386085353880782,0.5347729737260218,3863.192042305755,598.5037094034395,572.7197850561652,597.3970662625554,-24.677281206390262,3.7372178306811747
2022-02-08,6736.959313577018,6785.359742852088,0.5386870953237225,0.5348446038941304,3863.0711450670156,597.9218488112099,572.2190383023685,596.8266174399392,-24.607579137570724,3.481265467090452
2022-02-09,6734.896762965509,6783.356881374345,0.5388746818520636,0.5350249756746135,3863.2332703180373,597.6071222354686,571.7617994125808,596.4881951191268,-24.726395706545986,3.4167478596629053
2022-02-10,6735.129445784374,6783.636618257489,0.5388769290336092,0.5350236276837013,3863.3828512871687,598.3477682526482,572.1876416752459,597.2082743885285,-25.020632713282566,3.4982390680175968
2022-02-11,6734.867442070802,6783.41797479808,0.5389172304762818,0.5350600719268985,3863.5214844035168,597.3046223915718,570.4550139654875,596.1585818808185,-25.70356791533095,3.1371712193338226
2022-02-12,6733.87884898602,6782.480315744077,0.5390237871930641,0.5351612847668861,3863.718166159955,597.5320272270685,570.6981231822903,596.3947066884883,-25.696583506198067,3.2871467590150587
2022-02-13,6733.14997433996,6781.793921881891,0.539075046728875,0.5352084092880595,3863.6673457050288,595.7232500042841,568.3271573061915,594.5563076099426,-26.229150303751112,3.587306569864154
2022-02-14,6734.256303727119,6782.930496375891,0.5390448187231528,0.5351766423697504,3864.0855018043276,596.4377161063196,569.1126182076612,595.3041696790439,-26.191551471382695,3.997477581746921
2022-02-15,6734.6909841126935,6783.384905409862,0.5389649022987045,0.5350959909955085,3863.7620100497843,597.1860263323556,569.3968175922631,596.016708596814,-26.619891004550936,3.1098550097876796
2022-02-18,6733.042503121667,6781.856469958736,0.539083596362793,0.5352034185808204,3863.666951848542,596.3074137655722,569.0194995753654,595.1686825017188,-26.14918292635332,3.199406347974673
2022-02-19,6732.860042857517,6781.701630230865,0.5390797324705786,0.5351972983426463,3863.5345572930864,596.4655407535461,569.1287672928468,595.3286978145152,-26.19993052166842,3.9208936450140754
2022-02-22,6732.969709150057,6781.87994237089,0.5390890096991411,0.5352011542054983,3863.6639775080343,595.6216136576363,568.1370980792519,594.481740189006,-26.34464210975409,3.511446450490098
2022-02-25,6733.423018920589,6782.371346821764,0.5391982473787387,0.535306857293057,3864.7070677109004,595.6352028759203,567.8544652614273,594.4645032242181,-26.610037962790784,3.230740828156968
2022-02-26,6733.419496132352,6782.377763180868,0.5392209126510867,0.5353285724775522,3864.867499182897,595.277958301878,567.1701582178403,594.1457677711119,-26.975609553271624,3.8772648030940218
2022-03-01,6733.126804666649,6782.089538088154,0.5391715254847308,0.5352790213350116,3864.3455320181083,595.4829151565575,567.8722833868601,594.4049329997779,-26.532649612917794,3.3874384322442666
2022-03-03,6735.09249503426,6783.999048205603,0.5389330758469809,0.5350478513735669,3863.7641881605673,598.2811152541956,570.6473872438587,597.2051335931923,-26.55774634933357,3.9866458248151275
2022-03-05,6737.607951485786,6786.487118027162,0.5387807957426453,0.5349002673062992,3864.115099337108,598.384453482558,571.0692075751691,597.3488257573055,-26.279618182136346,3.600843075323837
2022-03-06,6736.22703181064,6785.095043305381,0.5388002385686274,0.5349196597287303,3863.462536653706,599.3001023835673,572.2879118339258,598.2285262536054,-25.940614419679605,3.3439760672656575
2022-03-10,6737.215153435558,6785.954781891928,0.5386911086721232,0.5348219988219528,3863.246629291098,596.5400860747086,570.4445379530486,595.4321540829332,-24.9876161298846,3.8807484296224857
2022-03-11,6736.147403458358,6784.8563530812025,0.5389471875752648,0.5350780487102901,3864.4705511489433,596.742532185449,570.1286085418852,595.6380041481951,-25.50939560630991,3.729756311637061
2022-03-13,6734.465593103947,6783.102770309613,0.5390061811618149,0.535141321666708,3863.9286132322213,597.356085210192,570.3793249770221,596.2562120313429,-25.876887054320832,3.2676332868121563
2022-03-15,6735.230778724197,6783.769125230887,0.538938213063316,0.5350820721409976,3863.8803491799445,597.2551516090055,570.0534872220283,596.1658304714524,-26.112343249424157,3.086920993118838
2022-03-16,6734.889396465528,6783.379996779437,0.538928092050079,0.5350755956954675,3863.6119461104613,594.5224144985094,567.5181585630746,593.4629431131305,-25.94478455005583,3.3543185968869693
2022-03-17,6733.636556689267,6782.089412118212,0.5390741806447152,0.5352229068331986,3863.940352229835,595.5897841676181,569.1342259722719,594.5078600717687,-25.373634099496826,3.255255092044763
2022-03-18,6732.014073958949,6780.415142445739,0.5391732427863727,0.5353244281486107,3863.71920833728,594.5257717855012,567.28588072914,593.4540452300795,-26.168164500939497,3.751705926228965
2022-03-21,6732.625016282177,6780.84326087271,0.5392291077997649,0.5353946760027265,3864.470213174183,594.6940163725636,566.2818760348728,593.5924629118645,-27.310586876991692,3.5915303480629746
2022-03-22,6733.332336409816,6781.486789629478,0.5391855310929452,0.5353568449597746,3864.5638768537156,594.7861370140037,566.7206824647972,593.652604156566,-26.93192169176882,3.836558389044967
2022-03-23,6734.607712957877,6782.68643191914,0.5391512096753865,0.5353294644498339,3865.0498308480373,596.0000933860482,567.187591536852,594.8584140055054,-27.670822468653455,3.795341570425535
2022-03-24,6735.057829053359,6783.066580825374,0.5390634816993989,0.5352481329078327,3864.6792128599886,596.5311835581732,567.676523958116,595.4384880181508,-27.761964060034757,3.4002146617443714
2022-03-30,6741.0415070507825,6788.5630269064695,0.5383758365410571,0.5346070804869991,3863.178460982443,598.1651361581594,573.099165500862,597.1607229654788,-24.06155746461684,3.987296181887018
2022-04-01,6738.909085069199,6786.265186326917,0.538499715208295,0.5347419417732049,3862.8450301093026,600.0363601509694,573.7855583469063,598.9137914751558,-25.128233128249462,4.357626088799179
2022-04-02,6739.67029392654,6786.9337505665735,0.5383497442507218,0.5346007361227961,3862.20545142913,599.9707945598635,573.8012160740284,598.9112780024383,-25.11006192840989,3.163609039497487
2022-04-03,6740.017509566157,6787.1810693996895,0.5383355537781864,0.5345947045446797,3862.3026153585374,599.0516319049925,573.1134242319401,598.0424892457131,-24.92906501377297,3.780525132527032
2022-04-04,6739.011979804039,6786.102806701958,0.538412018768686,0.5346758143671618,3862.2749243834096,597.4704608469457,571.4305609813814,596.5043511571588,-25.07379017577739,3.771087254033887
